submission_id,reporting_period,organisation_id,site_id,nation,packaging_material,packaging_class,activity,weight_tonnes,submission_date
REC-2427-2024-Q1-SITE-B-WD01,2024-Q1,ORG-12345,SITE-B,Scotland,Wood,Secondary,Supplied as goods,0.34798,2024-04-10
REC-2428-Q2 2024-SITE-A-FB01,2024-Q2,ORG-12345,SITE-A,England,Fibre-based composite,Primary,Exported,123.8,2024-12-18
REC-2429-Q2 2024-SITE-E-PL02,2024-Q2,ORG-12345,SITE-E,England,Plastic,Primary,Imported,0.41279000000000005,2024-08-22
REC-2430-2024-Q1-SITE-D-FB01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Fibre-based composite,Secondary,Exported,2854.32,2024-10-08
REC-2431-Q2 2024-SITE-D-WD01,2024-Q2,ORG-12345,SITE-D,Northern Ireland,Wood,Primary,Supplied as goods,866.62,2024-11-18
REC-2432-2024-Q3-SITE-D-GL01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Glass,Primary,Imported,3.2775700000000003,2024-11-05
REC-2433-Q2 2024-SITE-C-OT01,2024-Q2,ORG-12345,SITE-C,Wales,Other,Shipment,Exported,2402.01,2024-04-30
REC-2434-2024-Q3-SITE-C-ST01,2024-Q3,ORG-12345,SITE-C,Wales,Steel,Primary,Supplied as goods,3032.96,2024-01-30
REC-2435-Q2 2024-SITE-B-OT01,2024-Q2,ORG-12345,SITE-B,Scotland,Other,Tertiary,Exported,3938.91,2024-03-29
REC-2436-2024-Q3-SITE-A-PL01,2024-Q3,ORG-12345,SITE-A,England,Plastic,Primary,Supplied as goods,2951.16,2024-07-26
REC-2437-2024-Q1-SITE-D-ST01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Steel,Secondary,Exported,3218.42,2024-02-09
REC-2438-2024-Q3-SITE-D-PL01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Plastic,Primary,Imported,4842.44,2024-10-19
REC-2439-Q4 2024-SITE-E-FB01,,ORG-12345,SITE-E,England,Fibre-based composite,Secondary,Imported,1523.83,2024-02-29
REC-2440-2024-Q1-SITE-D-FB01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Fibre-based composite,Tertiary,Supplied as goods,1959.0,2024-07-02
REC-2441-Q4 2024-SITE-B-PL01,,ORG-12345,SITE-B,Scotland,Plastic,Primary,Imported,1259.11,2024-02-03
REC-2442-Q4 2024-SITE-D-FB01,,ORG-12345,SITE-D,Northern Ireland,Fibre-based composite,Secondary,Exported,2.16179,2024-03-11
REC-2443-Q2 2024-SITE-C-PC01,2024-Q2,ORG-12345,SITE-C,Wales,Paper/card,Primary,Exported,3.49493,2025-01-04
REC-2444-2024-Q3-SITE-C-PC01,2024-Q3,ORG-12345,SITE-C,Wales,Paper/card,Shipment,Imported,3.6091300000000004,2024-04-06
REC-2445-2024-Q3-SITE-D-OT01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Other,Primary,Imported,2.0969499999999996,2024-02-24
REC-2446-Q4 2024-SITE-E-PC01,,ORG-12345,SITE-E,England,Paper/card,Shipment,Imported,4585.02,2024-06-07
REC-2447-2024-Q3-SITE-C-FB01,2024-Q3,ORG-12345,SITE-C,Wales,Fibre-based composite,Tertiary,Imported,1277.67,2024-05-07
REC-2448-2024-Q1-SITE-E-ST01,2024-Q1,ORG-12345,SITE-E,England,Steel,Tertiary,Imported,3938.54,2024-11-01
REC-2449-Q4 2024-SITE-C-AL01,,ORG-12345,SITE-C,Wales,Aluminium,Tertiary,Exported,1250.17,2024-05-09
REC-2450-Q2 2024-SITE-B-ST01,2024-Q2,ORG-12345,SITE-B,Scotland,Steel,Secondary,Imported,0.13502,2024-11-13
REC-2451-2024-Q3-SITE-B-PC01,2024-Q3,ORG-12345,SITE-B,Scotland,Paper/card,Shipment,Imported,685.1,2024-05-21
REC-2452-2024-Q1-SITE-B-GL01,2024-Q1,ORG-12345,SITE-B,Scotland,Glass,Primary,Supplied as goods,4988.65,2024-04-12
REC-2453-2024-Q3-SITE-C-PL02,2024-Q3,ORG-12345,SITE-C,Wales,Plastic,Tertiary,Imported,3820.33,2024-07-11
REC-2454-2024-Q3-SITE-C-AL01,2024-Q3,ORG-12345,SITE-C,Wales,Aluminium,Secondary,Exported,3563.29,2024-11-09
REC-2455-2024-Q3-SITE-A-GL01,2024-Q3,ORG-12345,SITE-A,England,Glass,Tertiary,Supplied as goods,0.2346,2024-10-31
REC-2456-Q2 2024-SITE-B-FB01,2024-Q2,ORG-12345,SITE-B,Scotland,Fibre-based composite,Tertiary,Imported,1.93843,2024-02-11
REC-2457-2024-Q1-SITE-B-PL01,2024-Q1,ORG-12345,SITE-B,Scotland,Plastic,Primary,Exported,4.37948,2024-09-07
REC-2458-2024-Q3-SITE-B-PC01,2024-Q3,ORG-12345,SITE-B,Scotland,Paper/card,Tertiary,Imported,4328.38,2024-07-05
REC-2459-Q2 2024-SITE-E-WD01,2024-Q2,ORG-12345,SITE-E,England,Wood,Primary,Exported,4.70261,2024-05-27
REC-2460-Q4 2024-SITE-D-PC01,,ORG-12345,SITE-D,Northern Ireland,Paper/card,Shipment,Imported,986.31,2024-02-27
REC-2461-2024-Q3-SITE-B-PL02,2024-Q3,ORG-12345,SITE-B,Scotland,Plastic,Primary,Exported,2.77611,2024-04-21
REC-2462-Q2 2024-SITE-B-FB01,2024-Q2,ORG-12345,SITE-B,Scotland,Fibre-based composite,Primary,Exported,3.71727,2024-09-05
REC-2463-2024-Q3-SITE-A-ST01,2024-Q3,ORG-12345,SITE-A,England,Steel,Primary,Imported,2.06256,2024-12-19
REC-2464-2024-Q1-SITE-E-WD01,2024-Q1,ORG-12345,SITE-E,England,Wood,Tertiary,Exported,2107.64,2024-10-23
REC-2465-2024-Q1-SITE-D-PC01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Paper/card,Tertiary,Exported,4491.07,2024-12-14
REC-2466-2024-Q1-SITE-C-PL02,2024-Q1,ORG-12345,SITE-C,Wales,Plastic,Tertiary,Exported,4862.78,2024-05-28
REC-2467-Q2 2024-SITE-A-AL01,2024-Q2,ORG-12345,SITE-A,England,Aluminium,Primary,Imported,1078.8,2024-10-15
REC-2468-Q4 2024-SITE-D-PC01,,ORG-12345,SITE-D,Northern Ireland,Paper/card,Primary,Supplied as goods,851.84,2024-04-16
REC-2469-Q2 2024-SITE-B-WD01,2024-Q2,ORG-12345,SITE-B,Scotland,Wood,Tertiary,Imported,3.6626700000000003,2024-10-07
REC-2470-2024-Q3-SITE-B-GL01,2024-Q3,ORG-12345,SITE-B,Scotland,Glass,Shipment,Supplied as goods,0.09613,2024-11-03
REC-2471-Q2 2024-SITE-A-PL02,2024-Q2,ORG-12345,SITE-A,England,Plastic,Primary,Supplied as goods,4.395180000000001,2024-05-23
REC-2472-Q4 2024-SITE-D-FB01,,ORG-12345,SITE-D,Northern Ireland,Fibre-based composite,Secondary,Imported,0.38522000000000006,2024-01-20
REC-2473-2024-Q3-SITE-E-WD01,2024-Q3,ORG-12345,SITE-E,England,Wood,Tertiary,Imported,752.87,2024-05-21
REC-2474-2024-Q1-SITE-A-PL01,2024-Q1,ORG-12345,SITE-A,England,Plastic,Primary,Imported,3.22669,2024-05-12
REC-2475-2024-Q1-SITE-B-OT01,2024-Q1,ORG-12345,SITE-B,Scotland,Other,Tertiary,Imported,4.08952,2024-06-01
REC-2476-2024-Q1-SITE-A-GL01,2024-Q1,ORG-12345,SITE-A,England,Glass,Primary,Supplied as goods,2723.91,2024-09-03
REC-2477-2024-Q3-SITE-A-GL01,2024-Q3,ORG-12345,SITE-A,England,Glass,Primary,Exported,3995.49,2024-08-26
REC-2478-Q4 2024-SITE-A-FB01,,ORG-12345,SITE-A,England,Fibre-based composite,Tertiary,Imported,3319.74,2024-12-05
REC-2479-2024-Q1-SITE-C-WD01,2024-Q1,ORG-12345,SITE-C,Wales,Wood,Secondary,Imported,2.0989,2024-07-17
REC-2480-Q4 2024-SITE-B-OT01,,ORG-12345,SITE-B,Scotland,Other,Primary,Exported,4368.37,2024-03-30
REC-2481-2024-Q1-SITE-E-PC01,2024-Q1,ORG-12345,SITE-E,England,Paper/card,Shipment,Supplied as goods,940.4,2025-01-01
REC-2482-Q2 2024-SITE-C-PC01,2024-Q2,ORG-12345,SITE-C,Wales,Paper/card,Secondary,Imported,3803.33,2024-09-19
REC-2483-2024-Q1-SITE-B-AL01,2024-Q1,ORG-12345,SITE-B,Scotland,Aluminium,Tertiary,Supplied as goods,2.2842800000000003,2024-02-27
REC-2484-2024-Q3-SITE-B-PL02,2024-Q3,ORG-12345,SITE-B,Scotland,Plastic,Primary,Supplied as goods,2.67803,2024-10-24
REC-2485-2024-Q1-SITE-D-FB01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Fibre-based composite,Tertiary,Exported,3.0902399999999997,2024-06-12
REC-2486-2024-Q1-SITE-C-PL01,2024-Q1,ORG-12345,SITE-C,Wales,Plastic,Tertiary,Exported,4.66604,2024-11-27
REC-2487-Q4 2024-SITE-A-ST01,,ORG-12345,SITE-A,England,Steel,Tertiary,Imported,932.1,2024-04-12
REC-2488-Q2 2024-SITE-B-GL01,2024-Q2,ORG-12345,SITE-B,Scotland,Glass,Primary,Imported,4729.46,2024-09-03
REC-2489-Q2 2024-SITE-B-GL01,2024-Q2,ORG-12345,SITE-B,Scotland,Glass,Primary,Supplied as goods,1835.55,2024-07-25
REC-2490-Q4 2024-SITE-E-GL01,,ORG-12345,SITE-E,England,Glass,Secondary,Exported,1636.49,2024-04-23
REC-2491-2024-Q3-SITE-C-PL01,2024-Q3,ORG-12345,SITE-C,Wales,Plastic,Tertiary,Exported,4.09145,2024-08-28
REC-2492-2024-Q3-SITE-E-PL01,2024-Q3,ORG-12345,SITE-E,England,Plastic,Secondary,Exported,4211.06,2024-06-01
REC-2493-Q4 2024-SITE-E-WD01,,ORG-12345,SITE-E,England,Wood,Primary,Supplied as goods,101.11,2024-12-30
REC-2494-Q4 2024-SITE-B-PC01,,ORG-12345,SITE-B,Scotland,Paper/card,Primary,Exported,3842.14,2024-05-25
REC-2495-2024-Q3-SITE-B-GL01,2024-Q3,ORG-12345,SITE-B,Scotland,Glass,Secondary,Imported,3.19157,2024-05-13
REC-2496-Q2 2024-SITE-C-ST01,2024-Q2,ORG-12345,SITE-C,Wales,Steel,Primary,Imported,4610.35,2024-07-16
REC-2497-2024-Q1-SITE-C-GL01,2024-Q1,ORG-12345,SITE-C,Wales,Glass,Primary,Imported,448.74,2024-11-19
REC-2498-2024-Q3-SITE-B-GL01,2024-Q3,ORG-12345,SITE-B,Scotland,Glass,Primary,Exported,1.87598,2024-02-20
REC-2499-2024-Q3-SITE-E-PC01,2024-Q3,ORG-12345,SITE-E,England,Paper/card,Tertiary,Imported,1.13091,2024-12-20
REC-2500-Q2 2024-SITE-D-FB01,2024-Q2,ORG-12345,SITE-D,Northern Ireland,Fibre-based composite,Primary,Imported,1.2595999999999998,2024-06-14
REC-2501-2024Q2-SITE-C-GL01,2024-Q2,ORG-12345,SITE-C,Wales,Glass,Primary,Imported,1916.07,2024-12-22
REC-2502-2024-Q1-SITE-B-OT01,2024-Q1,ORG-12345,SITE-B,Scotland,Other,Secondary,Supplied as goods,1.0129299999999999,2024-06-02
REC-2503-2024-Q1-SITE-A-OT01,2024-Q1,ORG-12345,SITE-A,England,Other,Primary,Supplied as goods,3.53664,2024-04-01
REC-2504-2024-Q1-SITE-C-PL02,2024-Q1,ORG-12345,SITE-C,Wales,Plastic,Tertiary,Supplied as goods,3921.45,2024-07-23
REC-2505-2024-Q3-SITE-D-OT01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Other,Primary,Imported,2.7400300000000004,2024-03-08
REC-2506-2024-Q3-SITE-D-PL02,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Plastic,Shipment,Imported,1.34761,2024-03-23
REC-2507-Q4 2024-SITE-D-PL01,,ORG-12345,SITE-D,Northern Ireland,Plastic,Primary,Imported,929.42,2024-03-15
REC-2508-Q4 2024-SITE-C-OT01,,ORG-12345,SITE-C,Wales,Other,Secondary,Exported,4800.83,2024-06-22
REC-2509-Q2 2024-SITE-C-PL02,2024-Q2,ORG-12345,SITE-C,Wales,Plastic,Shipment,Imported,3.63489,2024-11-22
REC-2510-Q2 2024-SITE-A-GL01,2024-Q2,ORG-12345,SITE-A,England,Glass,Tertiary,Imported,4.05288,2024-01-23
REC-2511-2024-Q3-SITE-E-ST01,2024-Q3,ORG-12345,SITE-E,England,Steel,Tertiary,Supplied as goods,0.27509,2024-05-05
REC-2512-Q4 2024-SITE-A-PL02,,ORG-12345,SITE-A,England,Plastic,Secondary,Exported,2.45371,2024-08-30
REC-2513-2024-Q1-SITE-E-GL01,2024-Q1,ORG-12345,SITE-E,England,Glass,Tertiary,Imported,,2024-04-06
REC-2514-Q2 2024-SITE-A-OT01,2024-Q2,ORG-12345,SITE-A,England,Other,Tertiary,Supplied as goods,0.59892,2024-08-18
REC-2515-2024-Q1-SITE-A-UNKNOWN,2024-Q1,ORG-12345,SITE-A,England,,Primary,Exported,3.45654,2024-07-11
REC-2516-Q4 2024-SITE-E-AL01,,ORG-12345,SITE-E,England,Aluminium,Tertiary,Supplied as goods,2.7192399999999997,2024-03-04
REC-2517-Q2 2024-SITE-Z-PL01,2024-Q2,ORG-12345,SITE-Z,,Plastic,Secondary,Exported,0.27975,2024-05-14
REC-2518-Q2 2024-SITE-D-OT01,2024-Q2,ORG-12345,SITE-D,Northern Ireland,Other,Tertiary,Supplied as goods,4.679819999999999,2024-10-30
REC-2519-Q4 2024-SITE-B-PL01,,ORG-12345,SITE-B,Scotland,Plastic,Primary,Imported,2020.63,2024-05-18
REC-2520-Q4 2024-SITE-E-AL01,,ORG-12345,SITE-E,England,Aluminium,Primary,Exported,4.96507,2024-04-28
REC-2521-2024-Q3-SITE-E-AL01,2024-Q3,ORG-12345,SITE-E,England,Aluminium,Tertiary,Imported,2.06717,2024-03-13
REC-2522-Q2 2024-SITE-A-OT01,2024-Q2,ORG-12345,SITE-A,England,Other,Tertiary,Imported,926.31,2024-10-23
REC-2523-Q2 2024-SITE-B-ST01,2024-Q2,ORG-12345,SITE-B,Scotland,Steel,Tertiary,Supplied as goods,0.054060000000000004,2024-09-29
REC-2524-Q2 2024-SITE-A-GL01,2024-Q2,ORG-12345,SITE-A,England,Glass,Primary,Supplied as goods,3.59864,2024-04-19
REC-2525-Q4 2024-SITE-E-WD01,,ORG-12345,SITE-E,England,Wood,Tertiary,Exported,3.6552,2025-01-07
REC-2526-Q4 2024-SITE-A-PL01,,ORG-12345,SITE-A,England,Plastic,Secondary,Imported,2.49039,2024-07-22
REC-2527-Q2 2024-SITE-C-GL01,2024-Q2,ORG-12345,SITE-C,Wales,Glass,Primary,Exported,4.49933,2024-11-28
REC-2528-Q4 2024-SITE-A-GL01,,ORG-12345,SITE-A,England,Glass,Secondary,Exported,2250.74,2025-01-04
REC-2529-2024-Q3-SITE-E-PL02,2024-Q3,ORG-12345,SITE-E,England,Plastic,Secondary,Exported,2.1240500000000004,2024-12-18
REC-2530-Q4 2024-SITE-D-WD01,,ORG-12345,SITE-D,Northern Ireland,Wood,Primary,Exported,3.39401,2025-01-05
REC-2531-2024-Q1-SITE-E-FB01,2024-Q1,ORG-12345,SITE-E,England,Fibre-based composite,Shipment,Imported,3830.41,2024-06-28
REC-2532-2024-Q3-SITE-C-WD01,2024-Q3,ORG-12345,SITE-C,Wales,Wood,Primary,Imported,3.1028800000000003,2024-11-18
REC-2533-2024-Q3-SITE-D-ST01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Steel,Tertiary,Imported,3.1599600000000003,2024-11-06
REC-2534-Q4 2024-SITE-E-PL01,,ORG-12345,SITE-E,England,Plastic,Secondary,Imported,3.15564,2024-11-12
REC-2535-2024-Q1-SITE-D-ST01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Steel,Primary,Imported,2891.77,2024-01-16
REC-2536-2024-Q3-SITE-C-OT01,2024-Q3,ORG-12345,SITE-C,Wales,Other,Tertiary,Exported,2313.56,2024-11-26
REC-2537-2024-Q3-SITE-E-ST01,2024-Q3,ORG-12345,SITE-E,England,Steel,Secondary,Imported,0.42258,2024-08-12
REC-2538-Q4 2024-SITE-B-WD01,,ORG-12345,SITE-B,Scotland,Wood,Primary,Imported,4202.53,2024-11-07
REC-2539-2024-Q1-SITE-C-OT01,2024-Q1,ORG-12345,SITE-C,Wales,Other,Tertiary,Exported,578.75,2024-06-11
REC-2540-2024-Q3-SITE-A-PC01,2024-Q3,ORG-12345,SITE-A,England,Paper/card,Primary,Exported,874.99,2024-03-15
REC-2541-Q4 2024-SITE-A-PL01,,ORG-12345,SITE-A,England,Plastic,Primary,Imported,740.73,2024-06-11
REC-2542-2024-Q3-SITE-C-OT01,2024-Q3,ORG-12345,SITE-C,Wales,Other,Shipment,Supplied as goods,0.13949,2024-10-07
REC-2543-2024-Q3-SITE-A-PL02,2024-Q3,ORG-12345,SITE-A,England,Plastic,Tertiary,Supplied as goods,0.052700000000000004,2024-06-19
REC-2544-2024-Q1-SITE-C-OT01,2024-Q1,ORG-12345,SITE-C,Wales,Other,Shipment,Supplied as goods,3113.33,2024-07-10
REC-2545-2024-Q1-SITE-C-FB01,2024-Q1,ORG-12345,SITE-C,Wales,Fibre-based composite,Tertiary,Supplied as goods,122.12,2024-01-15
REC-2546-2024-Q1-SITE-D-AL01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Aluminium,Primary,Exported,1757.32,2024-11-15
REC-2547-2024-Q3-SITE-D-PC01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Paper/card,Tertiary,Supplied as goods,135.57,2024-10-26
REC-2548-2024-Q3-SITE-E-ST01,2024-Q3,ORG-12345,SITE-E,England,Steel,Tertiary,Exported,998.33,2024-08-31
REC-2549-Q4 2024-SITE-A-PL01,,ORG-12345,SITE-A,England,Plastic,Shipment,Imported,4.5742,2024-08-14
REC-2550-2024-Q3-SITE-D-PL01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Plastic,Primary,Supplied as goods,3.1735700000000002,2024-03-17
REC-2551-Q2 2024-SITE-C-PL01,2024-Q2,ORG-12345,SITE-C,Wales,Plastic,Primary,Imported,4598.72,2024-11-14
REC-2552-Q4 2024-SITE-D-PL01,,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Imported,1407.58,2024-04-08
REC-2553-2024-Q3-SITE-A-ST01,2024-Q3,ORG-12345,SITE-A,England,Steel,Primary,Imported,0.75173,2024-11-22
REC-2554-Q2 2024-SITE-B-FB01,2024-Q2,ORG-12345,SITE-B,Scotland,Fibre-based composite,Tertiary,Imported,727.79,2024-03-18
REC-2555-2024-Q1-SITE-D-PL01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Supplied as goods,1116.5,2024-09-26
REC-2556-2024-Q3-SITE-C-ST01,2024-Q3,ORG-12345,SITE-C,Wales,Steel,Secondary,Imported,1552.69,2024-05-08
REC-2557-Q2 2024-SITE-E-FB01,2024-Q2,ORG-12345,SITE-E,England,Fibre-based composite,Secondary,Supplied as goods,0.52713,2024-01-18
REC-2558-2024-Q3-SITE-C-WD01,2024-Q3,ORG-12345,SITE-C,Wales,Wood,Tertiary,Supplied as goods,4848.77,2024-03-07
REC-2559-Q2 2024-SITE-D-GL01,2024-Q2,ORG-12345,SITE-D,Northern Ireland,Glass,Tertiary,Exported,0.32897000000000004,2024-04-18
REC-2560-Q2 2024-SITE-B-PL02,2024-Q2,ORG-12345,SITE-B,Scotland,Plastic,Tertiary,Supplied as goods,4650.01,2024-09-08
REC-2561-2024-Q3-SITE-E-WD01,2024-Q3,ORG-12345,SITE-E,England,Wood,Primary,Imported,3.87338,2024-06-27
REC-2562-2024-Q3-SITE-B-PC01,2024-Q3,ORG-12345,SITE-B,Scotland,Paper/card,Shipment,Imported,896.3,2024-06-23
REC-2563-2024-Q3-SITE-D-PL02,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Supplied as goods,4888.62,2024-02-27
REC-2564-2024-Q1-SITE-E-WD01,2024-Q1,ORG-12345,SITE-E,England,Wood,Primary,Supplied as goods,1.71314,2024-06-20
REC-2565-Q2 2024-SITE-D-PL02,2024-Q2,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Imported,2297.83,2024-12-06
REC-2566-Q4 2024-SITE-A-AL01,,ORG-12345,SITE-A,England,Aluminium,Secondary,Supplied as goods,1522.94,2024-07-15
REC-2567-Q2 2024-SITE-C-ST01,2024-Q2,ORG-12345,SITE-C,Wales,Steel,Tertiary,Exported,2324.34,2024-07-03
REC-2568-2024-Q1-SITE-B-AL01,2024-Q1,ORG-12345,SITE-B,Scotland,Aluminium,Secondary,Exported,2.6948600000000003,2024-05-05
REC-2569-Q2 2024-SITE-E-FB01,2024-Q2,ORG-12345,SITE-E,England,Fibre-based composite,Primary,Supplied as goods,3.45749,2024-02-03
REC-2570-2024-Q1-SITE-E-OT01,2024-Q1,ORG-12345,SITE-E,England,Other,Secondary,Exported,2.69799,2024-04-13
REC-2571-Q4 2024-SITE-E-WD01,,ORG-12345,SITE-E,England,Wood,Shipment,Imported,1021.68,2024-06-24
REC-2572-2024-Q3-SITE-D-PL02,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Supplied as goods,655.02,2024-05-02
REC-2573-2024-Q1-SITE-A-PC01,2024-Q1,ORG-12345,SITE-A,England,Paper/card,Tertiary,Supplied as goods,2.43902,2024-08-19
REC-2574-2024-Q1-SITE-D-WD01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Wood,Primary,Imported,1432.12,2024-09-16
REC-2575-2024-Q1-SITE-E-WD01,2024-Q1,ORG-12345,SITE-E,England,Wood,Tertiary,Imported,4670.9,2024-05-08
REC-2576-Q4 2024-SITE-D-AL01,,ORG-12345,SITE-D,Northern Ireland,Aluminium,Tertiary,Imported,725.93,2024-07-07
REC-2577-2024-Q1-SITE-A-PL01,2024-Q1,ORG-12345,SITE-A,England,Plastic,Shipment,Exported,2.8968200000000004,2024-10-13
REC-2578-Q2 2024-SITE-E-OT01,2024-Q2,ORG-12345,SITE-E,England,Other,Secondary,Imported,1.17798,2024-07-07
REC-2579-2024-Q3-SITE-E-GL01,2024-Q3,ORG-12345,SITE-E,England,Glass,Primary,Exported,470.67,2024-04-11
REC-2580-Q4 2024-SITE-E-ST01,,ORG-12345,SITE-E,England,Steel,Secondary,Imported,3693.81,2024-07-22
REC-2581-2024-Q3-SITE-D-WD01,2024-Q3,ORG-12345,SITE-D,Northern Ireland,Wood,Primary,Exported,4558.65,2024-11-02
REC-2582-2024-Q1-SITE-E-PC01,2024-Q1,ORG-12345,SITE-E,England,Paper/card,Tertiary,Exported,0.67577,2024-03-28
REC-2583-2024-Q3-SITE-B-PL02,2024-Q3,ORG-12345,SITE-B,Scotland,Plastic,Secondary,Exported,2.9398400000000002,2024-10-17
REC-2584-Q4 2024-SITE-A-AL01,,ORG-12345,SITE-A,England,Aluminium,Tertiary,Exported,4541.15,2024-07-01
REC-2585-Q2 2024-SITE-C-OT01,2024-Q2,ORG-12345,SITE-C,Wales,Other,Secondary,Imported,4.63093,2024-09-25
REC-2586-Q2 2024-SITE-A-GL01,2024-Q2,ORG-12345,SITE-A,England,Glass,Shipment,Imported,4.91111,2024-05-05
REC-2587-2024-Q1-SITE-E-PL01,2024-Q1,ORG-12345,SITE-E,England,Plastic,Primary,Exported,2538.75,2024-11-05
REC-2588-2024-Q3-SITE-C-AL01,2024-Q3,ORG-12345,SITE-C,Wales,Aluminium,Shipment,Imported,4.17975,2024-01-20
REC-2589-Q4 2024-SITE-A-PL01,,ORG-12345,SITE-A,England,Plastic,Tertiary,Exported,3.30062,2024-11-05
REC-2590-Q2 2024-SITE-D-PL01,2024-Q2,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Imported,781.64,2024-07-24
REC-2591-2024-Q1-SITE-D-PL02,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Plastic,Tertiary,Exported,1.59975,2024-06-26
REC-2592-Q2 2024-SITE-A-AL01,2024-Q2,ORG-12345,SITE-A,England,Aluminium,Primary,Exported,2.00309,2024-02-24
REC-2593-Q2 2024-SITE-C-PL01,2024-Q2,ORG-12345,SITE-C,Wales,Plastic,Primary,Exported,671.97,2024-06-24
REC-2594-2024-Q1-SITE-E-PC01,2024-Q1,ORG-12345,SITE-E,England,Paper/card,Primary,Supplied as goods,3.6313600000000004,2024-10-12
REC-2595-2024-Q3-SITE-A-PC01,2024-Q3,ORG-12345,SITE-A,England,Paper/card,Tertiary,Exported,3.99813,2024-02-15
REC-2596-2024-Q1-SITE-D-GL01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Glass,Secondary,Supplied as goods,3.58744,2025-01-05
REC-2597-Q4 2024-SITE-B-OT01,,ORG-12345,SITE-B,Scotland,Other,Secondary,Supplied as goods,1926.62,2024-05-05
REC-2598-2024-Q3-SITE-B-PC01,2024-Q3,ORG-12345,SITE-B,Scotland,Paper/card,Shipment,Exported,3.0179400000000003,2024-11-26
REC-2599-2024-Q1-SITE-D-PL01,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Plastic,Tertiary,Supplied as goods,3151.83,2024-12-04
REC-2600-Q4 2024-SITE-D-ST01,,ORG-12345,SITE-D,Northern Ireland,Steel,Secondary,Exported,1269.24,2024-11-09
REC-2601-2024Q2-SITE-A-WD01,2024-Q2,ORG-12345,SITE-A,England,Wood,Shipment,Supplied as goods,1.81749,2024-05-20
REC-2602-Q2 2024-SITE-E-FB01,2024-Q2,ORG-12345,SITE-E,England,Fibre-based composite,Tertiary,Exported,0.26081,2024-09-19
REC-2603-Q4 2024-SITE-D-GL01,,ORG-12345,SITE-D,Northern Ireland,Glass,Primary,Supplied as goods,4283.54,2024-07-08
REC-2604-2024-Q3-SITE-C-AL01,2024-Q3,ORG-12345,SITE-C,Wales,Aluminium,Secondary,Supplied as goods,2630.14,2025-01-09
REC-2605-Q2 2024-SITE-C-FB01,2024-Q2,ORG-12345,SITE-C,Wales,Fibre-based composite,Primary,Supplied as goods,4.47184,2024-10-15
REC-2606-2024-Q1-SITE-A-ST01,2024-Q1,ORG-12345,SITE-A,England,Steel,Secondary,Imported,262.13,2024-12-22
REC-2607-2024-Q3-SITE-A-OT01,2024-Q3,ORG-12345,SITE-A,England,Other,Shipment,Supplied as goods,0.72008,2024-03-15
REC-2608-2024-Q3-SITE-C-FB01,2024-Q3,ORG-12345,SITE-C,Wales,Fibre-based composite,Primary,Imported,0.71489,2024-06-01
REC-2609-2024-Q3-SITE-E-WD01,2024-Q3,ORG-12345,SITE-E,England,Wood,Primary,Exported,3.78714,2024-01-26
REC-2610-2024-Q1-SITE-C-FB01,2024-Q1,ORG-12345,SITE-C,Wales,Fibre-based composite,Shipment,Supplied as goods,2121.03,2024-04-12
REC-2611-Q4 2024-SITE-E-GL01,,ORG-12345,SITE-E,England,Glass,Shipment,Exported,3829.48,2024-06-26
REC-2612-Q4 2024-SITE-E-PC01,,ORG-12345,SITE-E,England,Paper/card,Primary,Exported,1223.79,2024-09-22
REC-2613-2024-Q1-SITE-D-PL02,2024-Q1,ORG-12345,SITE-D,Northern Ireland,Plastic,Secondary,Imported,,2024-07-29
REC-2614-2024-Q3-SITE-B-ST01,2024-Q3,ORG-12345,SITE-B,Scotland,Steel,Tertiary,Exported,3.84005,2024-11-12
REC-2615-Q4 2024-SITE-B-UNKNOWN,,ORG-12345,SITE-B,Scotland,,Tertiary,Exported,4510.67,2024-12-13
